LEA.TYPE,COUNTY,REGION,TOTAL.HOMELESS,YEAR
CHARTER SCHOOL,KINGS,New York City,5,2013
CHARTER SCHOOL,NEW YORK,New York City,23,2013
CHARTER SCHOOL,KINGS,New York City,17,2013
CHARTER SCHOOL,KINGS,New York City,10,2013
CHARTER SCHOOL,KINGS,New York City,15,2013
CHARTER SCHOOL,KINGS,New York City,6,2013
CHARTER SCHOOL,QUEENS,New York City,5,2013
CHARTER SCHOOL,QUEENS,New York City,10,2013
CHARTER SCHOOL,BRONX,New York City,18,2013
CHARTER SCHOOL,KINGS,New York City,11,2013
CHARTER SCHOOL,KINGS,New York City,21,2013
CHARTER SCHOOL,KINGS,New York City,9,2013
CHARTER SCHOOL,KINGS,New York City,6,2013
CHARTER SCHOOL,NEW YORK,New York City,34,2013
CHARTER SCHOOL,NEW YORK,New York City,16,2013
CHARTER SCHOOL,NEW YORK,New York City,41,2013
CHARTER SCHOOL,BRONX,New York City,19,2013
CHARTER SCHOOL,NEW YORK,New York City,28,2013
CHARTER SCHOOL,NEW YORK,New York City,37,2013
CHARTER SCHOOL,NEW YORK,New York City,21,2013
CHARTER SCHOOL,BRONX,New York City,6,2013
CHARTER SCHOOL,NEW YORK,New York City,41,2013
CHARTER SCHOOL,KINGS,New York City,31,2013
CHARTER SCHOOL,KINGS,New York City,23,2013
CHARTER SCHOOL,KINGS,New York City,29,2013
CHARTER SCHOOL,KINGS,New York City,19,2013
CHARTER SCHOOL,KINGS,New York City,27,2013
CHARTER SCHOOL,KINGS,New York City,15,2013
CHARTER SCHOOL,KINGS,New York City,16,2013
CHARTER SCHOOL,KINGS,New York City,14,2013
CHARTER SCHOOL,BRONX,New York City,34,2013
CHARTER SCHOOL,BRONX,New York City,18,2013
CHARTER SCHOOL,NEW YORK,New York City,41,2013
CHARTER SCHOOL,BRONX,New York City,45,2013
CHARTER SCHOOL,NEW YORK,New York City,65,2013
CHARTER SCHOOL,NEW YORK,New York City,32,2013
CHARTER SCHOOL,BRONX,New York City,20,2013
CHARTER SCHOOL,QUEENS,New York City,14,2013
CHARTER SCHOOL,NEW YORK,New York City,22,2013
CHARTER SCHOOL,NEW YORK,New York City,71,2013
CHARTER SCHOOL,NEW YORK,New York City,59,2013
CHARTER SCHOOL,NEW YORK,New York City,10,2013
CHARTER SCHOOL,NEW YORK,New York City,40,2013
CHARTER SCHOOL,NEW YORK,New York City,47,2013
CHARTER SCHOOL,NEW YORK,New York City,40,2013
CHARTER SCHOOL,NEW YORK,New York City,40,2013
CHARTER SCHOOL,NEW YORK,New York City,33,2013
CHARTER SCHOOL,NEW YORK,New York City,21,2013
CHARTER SCHOOL,NEW YORK,New York City,35,2013
CHARTER SCHOOL,NEW YORK,New York City,41,2013
CHARTER SCHOOL,NEW YORK,New York City,52,2013
CHARTER SCHOOL,BRONX,New York City,28,2013
CHARTER SCHOOL,KINGS,New York City,7,2013
CHARTER SCHOOL,BRONX,New York City,16,2013
CHARTER SCHOOL,KINGS,New York City,28,2013
CHARTER SCHOOL,BRONX,New York City,48,2013
CHARTER SCHOOL,KINGS,New York City,25,2013
CHARTER SCHOOL,BRONX,New York City,17,2013
CHARTER SCHOOL,BRONX,New York City,16,2013
CHARTER SCHOOL,BRONX,New York City,7,2013
CHARTER SCHOOL,BRONX,New York City,0,2013
CHARTER SCHOOL,BRONX,New York City,5,2013
CHARTER SCHOOL,BRONX,New York City,14,2013
CHARTER SCHOOL,BRONX,New York City,6,2013
CHARTER SCHOOL,KINGS,New York City,14,2013
CHARTER SCHOOL,NEW YORK,New York City,17,2013
CHARTER SCHOOL,BRONX,New York City,5,2013
CHARTER SCHOOL,KINGS,New York City,10,2013
CHARTER SCHOOL,NEW YORK,New York City,24,2013
CHARTER SCHOOL,NEW YORK,New York City,22,2013
CHARTER SCHOOL,KINGS,New York City,7,2013
CHARTER SCHOOL,BRONX,New York City,56,2013
CHARTER SCHOOL,KINGS,New York City,45,2013
CHARTER SCHOOL,NEW YORK,New York City,62,2013
CHARTER SCHOOL,NEW YORK,New York City,19,2013
CHARTER SCHOOL,NEW YORK,New York City,42,2013
CHARTER SCHOOL,KINGS,New York City,21,2013
CHARTER SCHOOL,KINGS,New York City,8,2013
CHARTER SCHOOL,KINGS,New York City,18,2013
CHARTER SCHOOL,KINGS,New York City,15,2013
CHARTER SCHOOL,KINGS,New York City,21,2013
CHARTER SCHOOL,KINGS,New York City,44,2013
CHARTER SCHOOL,NEW YORK,New York City,17,2013
CHARTER SCHOOL,NEW YORK,New York City,19,2013
CHARTER SCHOOL,KINGS,New York City,7,2013
CHARTER SCHOOL,QUEENS,New York City,13,2013
CHARTER SCHOOL,BRONX,New York City,12,2013
CHARTER SCHOOL,BRONX,New York City,10,2013
CHARTER SCHOOL,BRONX,New York City,61,2013
CHARTER SCHOOL,NEW YORK,New York City,19,2013
CHARTER SCHOOL,KINGS,New York City,10,2013
CHARTER SCHOOL,KINGS,New York City,9,2013
CHARTER SCHOOL,NEW YORK,New York City,37,2013
CHARTER SCHOOL,KINGS,New York City,9,2013
CHARTER SCHOOL,BRONX,New York City,30,2013
CHARTER SCHOOL,BRONX,New York City,16,2013
CHARTER SCHOOL,BRONX,New York City,8,2013
CHARTER SCHOOL,BRONX,New York City,12,2013
CHARTER SCHOOL,KINGS,New York City,7,2013
CHARTER SCHOOL,RICHMOND,New York City,16,2013
CHARTER SCHOOL,NEW YORK,New York City,0,2013
CHARTER SCHOOL,KINGS,New York City,9,2013
CHARTER SCHOOL,NEW YORK,New York City,18,2013
CHARTER SCHOOL,BRONX,New York City,28,2013
CHARTER SCHOOL,BRONX,New York City,20,2013
CHARTER SCHOOL,KINGS,New York City,12,2013
CHARTER SCHOOL,NEW YORK,New York City,22,2013
CHARTER SCHOOL,QUEENS,New York City,5,2013
CHARTER SCHOOL,KINGS,New York City,31,2013
CHARTER SCHOOL,QUEENS,New York City,24,2013
CHARTER SCHOOL,NEW YORK,New York City,22,2013
CHARTER SCHOOL,QUEENS,New York City,33,2013
CHARTER SCHOOL,QUEENS,New York City,15,2013
CHARTER SCHOOL,KINGS,New York City,26,2013
CHARTER SCHOOL,BRONX,New York City,37,2013
CHARTER SCHOOL,NEW YORK,New York City,25,2013
CHARTER SCHOOL,BRONX,New York City,61,2013
CHARTER SCHOOL,BRONX,New York City,7,2013
CHARTER SCHOOL,BRONX,New York City,9,2013
CHARTER SCHOOL,NEW YORK,New York City,28,2013
CHARTER SCHOOL,BRONX,New York City,17,2013
CHARTER SCHOOL,KINGS,New York City,9,2013
CHARTER SCHOOL,KINGS,New York City,6,2013
CHARTER SCHOOL,KINGS,New York City,11,2013
CHARTER SCHOOL,NEW YORK,New York City,9,2013
CHARTER SCHOOL,KINGS,New York City,23,2013
CHARTER SCHOOL,NEW YORK,New York City,16,2013
CHARTER SCHOOL,KINGS,New York City,28,2013
CHARTER SCHOOL,BRONX,New York City,18,2013
CHARTER SCHOOL,KINGS,New York City,46,2013
CHARTER SCHOOL,KINGS,New York City,9,2013
CHARTER SCHOOL,BRONX,New York City,8,2013
CHARTER SCHOOL,NEW YORK,New York City,17,2013
CHARTER SCHOOL,KINGS,New York City,7,2013
CHARTER SCHOOL,QUEENS,New York City,22,2013
CHARTER SCHOOL,KINGS,New York City,29,2013
CHARTER SCHOOL,KINGS,New York City,12,2013
SCHOOL DISTRICT,ALBANY,Capital,333,2014
SCHOOL DISTRICT,ALBANY,Capital,9,2014
SCHOOL DISTRICT,ALBANY,Capital,21,2014
SCHOOL DISTRICT,ALBANY,Capital,74,2014
SCHOOL DISTRICT,ALBANY,Capital,79,2014
SCHOOL DISTRICT,ALBANY,Capital,51,2014
SCHOOL DISTRICT,ALBANY,Capital,9,2014
SCHOOL DISTRICT,ALBANY,Capital,12,2014
SCHOOL DISTRICT,ALBANY,Capital,51,2014
SCHOOL DISTRICT,ALLEGANY,Western,0,2014
SCHOOL DISTRICT,ALLEGANY,Western,0,2014
SCHOOL DISTRICT,ALLEGANY,Western,0,2014
SCHOOL DISTRICT,ALLEGANY,Western,13,2014
SCHOOL DISTRICT,ALLEGANY,Western,5,2014
SCHOOL DISTRICT,ALLEGANY,Western,26,2014
SCHOOL DISTRICT,ALLEGANY,Western,0,2014
SCHOOL DISTRICT,ALLEGANY,Western,15,2014
SCHOOL DISTRICT,ALLEGANY,Western,28,2014
SCHOOL DISTRICT,BROOME,Southern Tier,21,2014
SCHOOL DISTRICT,BROOME,Southern Tier,175,2014
SCHOOL DISTRICT,BROOME,Southern Tier,18,2014
SCHOOL DISTRICT,BROOME,Southern Tier,15,2014
SCHOOL DISTRICT,BROOME,Southern Tier,23,2014
SCHOOL DISTRICT,BROOME,Southern Tier,15,2014
SCHOOL DISTRICT,BROOME,Southern Tier,5,2014
SCHOOL DISTRICT,BROOME,Southern Tier,58,2014
SCHOOL DISTRICT,BROOME,Southern Tier,82,2014
SCHOOL DISTRICT,BROOME,Southern Tier,79,2014
SCHOOL DISTRICT,BROOME,Southern Tier,10,2014
SCHOOL DISTRICT,BROOME,Southern Tier,38,2014
SCHOOL DISTRICT,CATTARAUGUS,Western,14,2014
SCHOOL DISTRICT,CATTARAUGUS,Western,0,2014
SCHOOL DISTRICT,CATTARAUGUS,Western,14,2014
SCHOOL DISTRICT,CATTARAUGUS,Western,6,2014
SCHOOL DISTRICT,CATTARAUGUS,Western,50,2014
SCHOOL DISTRICT,CATTARAUGUS,Western,7,2014
SCHOOL DISTRICT,CATTARAUGUS,Western,5,2014
SCHOOL DISTRICT,CATTARAUGUS,Western,0,2014
SCHOOL DISTRICT,CATTARAUGUS,Western,0,2014
SCHOOL DISTRICT,CATTARAUGUS,Western,32,2014
SCHOOL DISTRICT,CATTARAUGUS,Western,53,2014
SCHOOL DISTRICT,CAYUGA,Central,80,2014
SCHOOL DISTRICT,CAYUGA,Central,10,2014
SCHOOL DISTRICT,CAYUGA,Central,13,2014
SCHOOL DISTRICT,CAYUGA,Central,15,2014
SCHOOL DISTRICT,CAYUGA,Central,8,2014
SCHOOL DISTRICT,CHAUTAUQUA,Western,7,2014
SCHOOL DISTRICT,CHAUTAUQUA,Western,10,2014
SCHOOL DISTRICT,CHAUTAUQUA,Western,6,2014
SCHOOL DISTRICT,CHAUTAUQUA,Western,19,2014
SCHOOL DISTRICT,CHAUTAUQUA,Western,13,2014
SCHOOL DISTRICT,CHAUTAUQUA,Western,5,2014
SCHOOL DISTRICT,CHAUTAUQUA,Western,110,2014
SCHOOL DISTRICT,CHAUTAUQUA,Western,0,2014
SCHOOL DISTRICT,CHAUTAUQUA,Western,7,2014
SCHOOL DISTRICT,CHAUTAUQUA,Western,6,2014
SCHOOL DISTRICT,CHAUTAUQUA,Western,12,2014
SCHOOL DISTRICT,CHAUTAUQUA,Western,84,2014
SCHOOL DISTRICT,CHAUTAUQUA,Western,14,2014
SCHOOL DISTRICT,CHAUTAUQUA,Western,0,2014
SCHOOL DISTRICT,CHAUTAUQUA,Western,7,2014
SCHOOL DISTRICT,CHAUTAUQUA,Western,0,2014
SCHOOL DISTRICT,CHEMUNG,Southern Tier,78,2014
SCHOOL DISTRICT,CHEMUNG,Southern Tier,24,2014
SCHOOL DISTRICT,CHEMUNG,Southern Tier,10,2014
SCHOOL DISTRICT,CHENANGO,Southern Tier,27,2014
SCHOOL DISTRICT,CHENANGO,Southern Tier,8,2014
SCHOOL DISTRICT,CHENANGO,Southern Tier,9,2014
SCHOOL DISTRICT,CHENANGO,Southern Tier,35,2014
SCHOOL DISTRICT,CHENANGO,Southern Tier,39,2014
SCHOOL DISTRICT,CHENANGO,Southern Tier,13,2014
SCHOOL DISTRICT,CHENANGO,Southern Tier,10,2014
SCHOOL DISTRICT,CHENANGO,Southern Tier,8,2014
SCHOOL DISTRICT,CLINTON,North Country,7,2014
SCHOOL DISTRICT,CLINTON,North Country,64,2014
SCHOOL DISTRICT,CLINTON,North Country,44,2014
SCHOOL DISTRICT,CLINTON,North Country,11,2014
SCHOOL DISTRICT,CLINTON,North Country,10,2014
SCHOOL DISTRICT,CLINTON,North Country,25,2014
SCHOOL DISTRICT,COLUMBIA,Capital,16,2014
SCHOOL DISTRICT,COLUMBIA,Capital,8,2014
SCHOOL DISTRICT,COLUMBIA,Capital,22,2014
SCHOOL DISTRICT,COLUMBIA,Capital,126,2014
SCHOOL DISTRICT,COLUMBIA,Capital,8,2014
SCHOOL DISTRICT,CORTLAND,Central,16,2014
SCHOOL DISTRICT,CORTLAND,Central,12,2014
SCHOOL DISTRICT,CORTLAND,Central,46,2014
SCHOOL DISTRICT,DELAWARE,Southern Tier,0,2014
SCHOOL DISTRICT,DELAWARE,Southern Tier,0,2014
SCHOOL DISTRICT,DELAWARE,Southern Tier,0,2014
SCHOOL DISTRICT,DELAWARE,Southern Tier,0,2014
SCHOOL DISTRICT,DELAWARE,Southern Tier,0,2014
SCHOOL DISTRICT,DELAWARE,Southern Tier,33,2014
SCHOOL DISTRICT,DELAWARE,Southern Tier,12,2014
SCHOOL DISTRICT,DELAWARE,Southern Tier,0,2014
SCHOOL DISTRICT,DELAWARE,Southern Tier,0,2014
SCHOOL DISTRICT,DUTCHESS,Hudson Valley,122,2014
SCHOOL DISTRICT,DUTCHESS,Hudson Valley,76,2014
SCHOOL DISTRICT,DUTCHESS,Hudson Valley,5,2014
SCHOOL DISTRICT,DUTCHESS,Hudson Valley,16,2014
SCHOOL DISTRICT,DUTCHESS,Hudson Valley,9,2014
SCHOOL DISTRICT,DUTCHESS,Hudson Valley,149,2014
SCHOOL DISTRICT,DUTCHESS,Hudson Valley,131,2014
SCHOOL DISTRICT,DUTCHESS,Hudson Valley,0,2014
SCHOOL DISTRICT,DUTCHESS,Hudson Valley,10,2014
SCHOOL DISTRICT,DUTCHESS,Hudson Valley,147,2014
SCHOOL DISTRICT,DUTCHESS,Hudson Valley,0,2014
SCHOOL DISTRICT,ERIE,Western,0,2014
SCHOOL DISTRICT,ERIE,Western,5,2014
SCHOOL DISTRICT,ERIE,Western,18,2014
SCHOOL DISTRICT,ERIE,Western,31,2014
SCHOOL DISTRICT,ERIE,Western,0,2014
SCHOOL DISTRICT,ERIE,Western,2125,2014
SCHOOL DISTRICT,ERIE,Western,54,2014
SCHOOL DISTRICT,ERIE,Western,21,2014
SCHOOL DISTRICT,ERIE,Western,28,2014
SCHOOL DISTRICT,ERIE,Western,16,2014
SCHOOL DISTRICT,ERIE,Western,17,2014
SCHOOL DISTRICT,ERIE,Western,15,2014
SCHOOL DISTRICT,ERIE,Western,7,2014
SCHOOL DISTRICT,ERIE,Western,13,2014
SCHOOL DISTRICT,ERIE,Western,10,2014
SCHOOL DISTRICT,ERIE,Western,31,2014
SCHOOL DISTRICT,ERIE,Western,13,2014
SCHOOL DISTRICT,ERIE,Western,5,2014
SCHOOL DISTRICT,ERIE,Western,5,2014
SCHOOL DISTRICT,ERIE,Western,7,2014
SCHOOL DISTRICT,ERIE,Western,14,2014
SCHOOL DISTRICT,ERIE,Western,10,2014
SCHOOL DISTRICT,ERIE,Western,0,2014
SCHOOL DISTRICT,ERIE,Western,10,2014
SCHOOL DISTRICT,ERIE,Western,51,2014
SCHOOL DISTRICT,ERIE,Western,93,2014
SCHOOL DISTRICT,ERIE,Western,48,2014
SCHOOL DISTRICT,ESSEX,North Country,0,2014
SCHOOL DISTRICT,ESSEX,North Country,0,2014
SCHOOL DISTRICT,ESSEX,North Country,0,2014
SCHOOL DISTRICT,ESSEX,North Country,0,2014
SCHOOL DISTRICT,ESSEX,North Country,0,2014
SCHOOL DISTRICT,ESSEX,North Country,0,2014
SCHOOL DISTRICT,ESSEX,North Country,9,2014
SCHOOL DISTRICT,ESSEX,North Country,0,2014
SCHOOL DISTRICT,FRANKLIN,North Country,0,2014
SCHOOL DISTRICT,FRANKLIN,North Country,0,2014
SCHOOL DISTRICT,FRANKLIN,North Country,12,2014
SCHOOL DISTRICT,FRANKLIN,North Country,0,2014
SCHOOL DISTRICT,FRANKLIN,North Country,51,2014
SCHOOL DISTRICT,FRANKLIN,North Country,14,2014
SCHOOL DISTRICT,FRANKLIN,North Country,10,2014
SCHOOL DISTRICT,FULTON,Mohawk,25,2014
SCHOOL DISTRICT,FULTON,Mohawk,25,2014
SCHOOL DISTRICT,FULTON,Mohawk,19,2014
SCHOOL DISTRICT,FULTON,Mohawk,11,2014
SCHOOL DISTRICT,GENESEE,Finger Lakes,73,2014
SCHOOL DISTRICT,GENESEE,Finger Lakes,6,2014
SCHOOL DISTRICT,GENESEE,Finger Lakes,9,2014
SCHOOL DISTRICT,GENESEE,Finger Lakes,10,2014
SCHOOL DISTRICT,GENESEE,Finger Lakes,9,2014
SCHOOL DISTRICT,GREENE,Capital,26,2014
SCHOOL DISTRICT,GREENE,Capital,103,2014
SCHOOL DISTRICT,GREENE,Capital,18,2014
SCHOOL DISTRICT,GREENE,Capital,0,2014
SCHOOL DISTRICT,GREENE,Capital,6,2014
SCHOOL DISTRICT,GREENE,Capital,6,2014
SCHOOL DISTRICT,HAMILTON,North Country,0,2014
SCHOOL DISTRICT,HAMILTON,North Country,0,2014
SCHOOL DISTRICT,HAMILTON,North Country,0,2014
SCHOOL DISTRICT,HAMILTON,North Country,0,2014
SCHOOL DISTRICT,HAMILTON,North Country,0,2014
SCHOOL DISTRICT,HAMILTON,North Country,0,2014
SCHOOL DISTRICT,HAMILTON,North Country,0,2014
SCHOOL DISTRICT,HERKIMER,Mohawk,0,2014
SCHOOL DISTRICT,HERKIMER,Mohawk,0,2014
SCHOOL DISTRICT,HERKIMER,Mohawk,11,2014
SCHOOL DISTRICT,HERKIMER,Mohawk,0,2014
SCHOOL DISTRICT,HERKIMER,Mohawk,25,2014
SCHOOL DISTRICT,HERKIMER,Mohawk,0,2014
SCHOOL DISTRICT,HERKIMER,Mohawk,5,2014
SCHOOL DISTRICT,HERKIMER,Mohawk,8,2014
SCHOOL DISTRICT,JEFFERSON,North Country,30,2014
SCHOOL DISTRICT,JEFFERSON,North Country,26,2014
SCHOOL DISTRICT,JEFFERSON,North Country,37,2014
SCHOOL DISTRICT,JEFFERSON,North Country,21,2014
SCHOOL DISTRICT,JEFFERSON,North Country,0,2014
SCHOOL DISTRICT,JEFFERSON,North Country,5,2014
SCHOOL DISTRICT,JEFFERSON,North Country,0,2014
SCHOOL DISTRICT,JEFFERSON,North Country,0,2014
SCHOOL DISTRICT,JEFFERSON,North Country,64,2014
SCHOOL DISTRICT,LEWIS,North Country,0,2014
SCHOOL DISTRICT,LEWIS,North Country,9,2014
SCHOOL DISTRICT,LEWIS,North Country,6,2014
SCHOOL DISTRICT,LEWIS,North Country,10,2014
SCHOOL DISTRICT,LEWIS,North Country,41,2014
SCHOOL DISTRICT,LIVINGSTON,Finger Lakes,22,2014
SCHOOL DISTRICT,LIVINGSTON,Finger Lakes,0,2014
SCHOOL DISTRICT,LIVINGSTON,Finger Lakes,13,2014
SCHOOL DISTRICT,LIVINGSTON,Finger Lakes,36,2014
SCHOOL DISTRICT,LIVINGSTON,Finger Lakes,32,2014
SCHOOL DISTRICT,LIVINGSTON,Finger Lakes,23,2014
SCHOOL DISTRICT,MADISON,Central,0,2014
SCHOOL DISTRICT,MADISON,Central,18,2014
SCHOOL DISTRICT,MADISON,Central,5,2014
SCHOOL DISTRICT,MADISON,Central,5,2014
SCHOOL DISTRICT,MADISON,Central,16,2014
SCHOOL DISTRICT,MADISON,Central,11,2014
SCHOOL DISTRICT,MONROE,Finger Lakes,20,2014
SCHOOL DISTRICT,MONROE,Finger Lakes,45,2014
SCHOOL DISTRICT,MONROE,Finger Lakes,237,2014
SCHOOL DISTRICT,MONROE,Finger Lakes,33,2014
SCHOOL DISTRICT,MONROE,Finger Lakes,28,2014
SCHOOL DISTRICT,MONROE,Finger Lakes,10,2014
SCHOOL DISTRICT,MONROE,Finger Lakes,32,2014
SCHOOL DISTRICT,MONROE,Finger Lakes,42,2014
SCHOOL DISTRICT,MONROE,Finger Lakes,13,2014
SCHOOL DISTRICT,MONROE,Finger Lakes,33,2014
SCHOOL DISTRICT,MONROE,Finger Lakes,26,2014
SCHOOL DISTRICT,MONROE,Finger Lakes,5,2014
SCHOOL DISTRICT,MONROE,Finger Lakes,22,2014
SCHOOL DISTRICT,MONROE,Finger Lakes,2209,2014
SCHOOL DISTRICT,MONROE,Finger Lakes,44,2014
SCHOOL DISTRICT,MONROE,Finger Lakes,110,2014
SCHOOL DISTRICT,MONROE,Finger Lakes,51,2014
SCHOOL DISTRICT,MONROE,Finger Lakes,17,2014
SCHOOL DISTRICT,MONTGOMERY,Mohawk,97,2014
SCHOOL DISTRICT,MONTGOMERY,Mohawk,33,2014
SCHOOL DISTRICT,MONTGOMERY,Mohawk,33,2014
SCHOOL DISTRICT,NASSAU,Long Island,48,2014
SCHOOL DISTRICT,NASSAU,Long Island,1822,2014
SCHOOL DISTRICT,NASSAU,Long Island,242,2014
SCHOOL DISTRICT,NASSAU,Long Island,29,2014
SCHOOL DISTRICT,NASSAU,Long Island,35,2014
SCHOOL DISTRICT,NASSAU,Long Island,15,2014
SCHOOL DISTRICT,NASSAU,Long Island,126,2014
SCHOOL DISTRICT,NASSAU,Long Island,98,2014
SCHOOL DISTRICT,NASSAU,Long Island,36,2014
SCHOOL DISTRICT,NASSAU,Long Island,16,2014
SCHOOL DISTRICT,NASSAU,Long Island,10,2014
SCHOOL DISTRICT,NASSAU,Long Island,39,2014
SCHOOL DISTRICT,NASSAU,Long Island,18,2014
SCHOOL DISTRICT,NASSAU,Long Island,57,2014
SCHOOL DISTRICT,NASSAU,Long Island,0,2014
SCHOOL DISTRICT,NASSAU,Long Island,23,2014
SCHOOL DISTRICT,NASSAU,Long Island,8,2014
SCHOOL DISTRICT,NASSAU,Long Island,13,2014
SCHOOL DISTRICT,NASSAU,Long Island,15,2014
SCHOOL DISTRICT,NASSAU,Long Island,21,2014
SCHOOL DISTRICT,NASSAU,Long Island,0,2014
SCHOOL DISTRICT,NASSAU,Long Island,13,2014
SCHOOL DISTRICT,NASSAU,Long Island,9,2014
SCHOOL DISTRICT,NASSAU,Long Island,17,2014
SCHOOL DISTRICT,NASSAU,Long Island,66,2014
SCHOOL DISTRICT,NASSAU,Long Island,21,2014
SCHOOL DISTRICT,NASSAU,Long Island,73,2014
SCHOOL DISTRICT,NASSAU,Long Island,108,2014
SCHOOL DISTRICT,NASSAU,Long Island,0,2014
SCHOOL DISTRICT,NASSAU,Long Island,0,2014
SCHOOL DISTRICT,NASSAU,Long Island,0,2014
SCHOOL DISTRICT,NASSAU,Long Island,15,2014
SCHOOL DISTRICT,NASSAU,Long Island,6,2014
SCHOOL DISTRICT,NASSAU,Long Island,5,2014
SCHOOL DISTRICT,NASSAU,Long Island,5,2014
SCHOOL DISTRICT,NASSAU,Long Island,0,2014
SCHOOL DISTRICT,NASSAU,Long Island,5,2014
SCHOOL DISTRICT,NASSAU,Long Island,10,2014
SCHOOL DISTRICT,NASSAU,Long Island,0,2014
SCHOOL DISTRICT,NASSAU,Long Island,12,2014
SCHOOL DISTRICT,NASSAU,Long Island,9,2014
SCHOOL DISTRICT,NASSAU,Long Island,29,2014
SCHOOL DISTRICT,NASSAU,Long Island,11,2014
SCHOOL DISTRICT,NASSAU,Long Island,82,2014
SCHOOL DISTRICT,NASSAU,Long Island,38,2014
SCHOOL DISTRICT,NIAGARA,Western,98,2014
SCHOOL DISTRICT,NIAGARA,Western,73,2014
SCHOOL DISTRICT,NIAGARA,Western,76,2014
SCHOOL DISTRICT,NIAGARA,Western,20,2014
SCHOOL DISTRICT,NIAGARA,Western,7,2014
SCHOOL DISTRICT,NIAGARA,Western,19,2014
SCHOOL DISTRICT,ONEIDA,Mohawk,12,2014
SCHOOL DISTRICT,ONEIDA,Mohawk,0,2014
SCHOOL DISTRICT,ONEIDA,Mohawk,19,2014
SCHOOL DISTRICT,ONEIDA,Mohawk,0,2014
SCHOOL DISTRICT,ONEIDA,Mohawk,9,2014
SCHOOL DISTRICT,ONEIDA,Mohawk,34,2014
SCHOOL DISTRICT,ONEIDA,Mohawk,7,2014
SCHOOL DISTRICT,ONEIDA,Mohawk,16,2014
SCHOOL DISTRICT,ONEIDA,Mohawk,0,2014
SCHOOL DISTRICT,ONEIDA,Mohawk,158,2014
SCHOOL DISTRICT,ONEIDA,Mohawk,0,2014
SCHOOL DISTRICT,ONEIDA,Mohawk,16,2014
SCHOOL DISTRICT,ONEIDA,Mohawk,0,2014
SCHOOL DISTRICT,ONONDAGA,Central,38,2014
SCHOOL DISTRICT,ONONDAGA,Central,97,2014
SCHOOL DISTRICT,ONONDAGA,Central,26,2014
SCHOOL DISTRICT,ONONDAGA,Central,28,2014
SCHOOL DISTRICT,ONONDAGA,Central,42,2014
SCHOOL DISTRICT,ONONDAGA,Central,6,2014
SCHOOL DISTRICT,ONONDAGA,Central,45,2014
SCHOOL DISTRICT,ONONDAGA,Central,5,2014
SCHOOL DISTRICT,ONONDAGA,Central,18,2014
SCHOOL DISTRICT,ONONDAGA,Central,13,2014
SCHOOL DISTRICT,ONONDAGA,Central,147,2014
SCHOOL DISTRICT,ONONDAGA,Central,5,2014
SCHOOL DISTRICT,ONONDAGA,Central,2124,2014
SCHOOL DISTRICT,ONTARIO,Finger Lakes,36,2014
SCHOOL DISTRICT,ONTARIO,Finger Lakes,72,2014
SCHOOL DISTRICT,ONTARIO,Finger Lakes,119,2014
SCHOOL DISTRICT,ONTARIO,Finger Lakes,22,2014
SCHOOL DISTRICT,ONTARIO,Finger Lakes,8,2014
SCHOOL DISTRICT,ONTARIO,Finger Lakes,19,2014
SCHOOL DISTRICT,ORANGE,Hudson Valley,52,2014
SCHOOL DISTRICT,ORANGE,Hudson Valley,17,2014
SCHOOL DISTRICT,ORANGE,Hudson Valley,29,2014
SCHOOL DISTRICT,ORANGE,Hudson Valley,38,2014
SCHOOL DISTRICT,ORANGE,Hudson Valley,22,2014
SCHOOL DISTRICT,ORANGE,Hudson Valley,199,2014
SCHOOL DISTRICT,ORANGE,Hudson Valley,36,2014
SCHOOL DISTRICT,ORANGE,Hudson Valley,145,2014
SCHOOL DISTRICT,ORANGE,Hudson Valley,0,2014
SCHOOL DISTRICT,ORANGE,Hudson Valley,129,2014
SCHOOL DISTRICT,ORANGE,Hudson Valley,793,2014
SCHOOL DISTRICT,ORANGE,Hudson Valley,71,2014
SCHOOL DISTRICT,ORANGE,Hudson Valley,0,2014
SCHOOL DISTRICT,ORANGE,Hudson Valley,24,2014
SCHOOL DISTRICT,ORANGE,Hudson Valley,6,2014
SCHOOL DISTRICT,ORLEANS,Finger Lakes,21,2014
SCHOOL DISTRICT,ORLEANS,Finger Lakes,13,2014
SCHOOL DISTRICT,ORLEANS,Finger Lakes,15,2014
SCHOOL DISTRICT,ORLEANS,Finger Lakes,19,2014
SCHOOL DISTRICT,ORLEANS,Finger Lakes,0,2014
SCHOOL DISTRICT,OSWEGO,Central,43,2014
SCHOOL DISTRICT,OSWEGO,Central,222,2014
SCHOOL DISTRICT,OSWEGO,Central,38,2014
SCHOOL DISTRICT,OSWEGO,Central,24,2014
SCHOOL DISTRICT,OSWEGO,Central,83,2014
SCHOOL DISTRICT,OSWEGO,Central,235,2014
SCHOOL DISTRICT,OSWEGO,Central,8,2014
SCHOOL DISTRICT,OSWEGO,Central,0,2014
SCHOOL DISTRICT,OSWEGO,Central,102,2014
SCHOOL DISTRICT,OTSEGO,Mohawk,11,2014
SCHOOL DISTRICT,OTSEGO,Mohawk,19,2014
SCHOOL DISTRICT,OTSEGO,Mohawk,21,2014
SCHOOL DISTRICT,OTSEGO,Mohawk,6,2014
SCHOOL DISTRICT,OTSEGO,Mohawk,20,2014
SCHOOL DISTRICT,PUTNAM,Hudson Valley,22,2014
